alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1782625249.0559,elite,12291.258576412,1779291843.0775,"AS20473 The Constant Company, LLC",AS-VULTR,"Los Angeles","North America",NA,"United States",US,,true,"The Constant Company",34.0609,-118.2414,false,"Vultr Holdings, LLC",true,California,success,America/Los_Angeles,90012,1782313515,1782625249.0559,9000,http,45.32.69.101:9000,false,11090.452194214,9524,20446,31.778445111778,45.32.69.101
true,1782625249.0513,elite,7497.0668033212,1782576596.3897,"AS24940 Hetzner Online GmbH",HETZNER-AS,"Frankfurt Am Main",Europe,EU,Germany,DE,,true,"Hetzner Online AG",50.094,8.4971,false,"Hetzner Online AG",false,Hesse,success,Europe/Berlin,65931,1782575629,1782625249.0513,84,socks5,91.107.163.9:84,true,3350.4657745361,167,110,60.28880866426,91.107.163.9
true,1782625248.9532,elite,864.65698828432,1782424520.3891,"AS62044 Zscaler Switzerland GmbH",ZSCALER-EMEA,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Zscaler Switzerland GmbH",50.1169,8.6837,false,"Zscaler, Inc.",false,Hesse,success,Europe/Berlin,60313,1782422255,1782625248.9532,443,http,165.225.72.38:443,false,375.03838539124,1508,1249,54.697134566558,165.225.72.38
true,1782625248.8823,elite,1736.2383285522,1781516446.0836,"AS8369 Intersvyaz-2 JSC",INTERSVYAZ-AS,Zlatoust,Europe,EU,Russia,RU,,false,"Intersvyaz-2 JSC",55.1712,59.6516,false,,false,"Chelyabinsk Oblast",success,Asia/Yekaterinburg,456200,1782118337,1782625248.8823,1080,socks5,109.191.19.188:1080,true,1123.0261325836,625,5493,10.215756783263,109.191.19.188
true,1782625248.842,transparent,5544.9227029787,1768181945.7295,"AS147096 PT Jaya Sejahtra Nugraha",IDNIC-STRONGNET-AS-ID,Sumedang,Asia,AS,Indonesia,ID,,false,"PT Jaya Sejahtra Nugraha",-6.7778,107.8993,false,,true,"West Java",success,Asia/Jakarta,45364,1782095042,1782625248.842,1111,http,103.174.122.244:1111,false,3567.4443244934,30530,234271,11.529412653275,103.174.122.244
true,1782624776.7018,transparent,9512.2519465087,1781984676.8841,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"DigitalOcean, LLC",52.352,4.9392,false,"Digital Ocean",false,"North Holland",success,Europe/Amsterdam,1098,1782587240,1782625248.8086,3128,http,188.166.12.117:3128,true,12905.714035034,3388,4117,45.143237841439,188.166.12.117
true,1782625248.7894,elite,3183.8963193339,1776088344.5239,"AS23969 TOT Public Company Limited",TOT-NET,Bangkok,Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.7326,100.539,false,"TOT Public Company Limited",true,Bangkok,success,Asia/Bangkok,10500,1782133809,1782625248.7894,4153,socks4,125.25.57.57:4153,true,7889.760017395,132765,140466,48.590752879432,125.25.57.57
true,1782625069.9998,transparent,6013.3223719913,1772719987.9702,"AS55701 PT. Usaha Adisanggoro",ASNET-AS-ID,Bogor,Asia,AS,Indonesia,ID,,false,"PT Usaha Adi Sanggoro",-6.6267,106.7756,false,,true,"West Java",success,Asia/Jakarta,16610,1782139216,1782625248.7775,8082,http,103.18.79.189:8082,false,5192.5275325775,20479,119980,14.580055389829,103.18.79.189
true,1782625248.72,anonymous,6317.1069949187,1781616934.5022,"AS134599 Digital Dot Net (DDN)",DIGITALDOTNET-AS-AP,"Cox's Bazar",Asia,AS,Bangladesh,BD,,false,"Md. Riduanul Kabir",21.4397,92.0096,false,"Novus Network",false,Chittagong,success,Asia/Dhaka,4700,1782220524,1782625248.72,8080,http,103.140.204.237:8080,true,6142.0531272888,2988,7417,28.716962998558,103.140.204.237
true,1782624705.4749,elite,4049.2682236702,1779659876.5364,"AS16509 Amazon.com, Inc.",AMAZON-02,Tokyo,Asia,AS,Japan,JP,,true,"Amazon Technologies Inc",35.6895,139.692,false,"AWS EC2 (ap-northeast-1)",true,Tokyo,success,Asia/Tokyo,150-0002,1782078131,1782625248.6279,80,http,13.114.160.78:80,false,1165.7176017761,44838,3961,91.883030389967,13.114.160.78
true,1782625248.6028,elite,2541.1382805217,1782486719.9201,"AS216139 Iron Hosting Centre LTD",IRONHOST,Amsterdam,Europe,EU,"The Netherlands",NL,,false,EUROBYTE,52.3716,4.8883,false,,false,"North Holland",success,Europe/Amsterdam,1012,1782484693,1782625248.6028,3111,http,46.30.46.175:3111,false,1112.5502586365,506,1021,33.136869679109,46.30.46.175
true,1782624139.3697,transparent,11404.98222901,1779645169.6037,"AS210644 AEZA GROUP LLC",AEZA-AS,Vienna,Europe,EU,Austria,AT,,false,"Aeza International LTD",48.2049,16.3662,false,"Aeza Group LLC",true,"State of Vienna",success,Europe/Vienna,1010,1782063813,1782625248.558,3128,http,193.233.128.134:3128,true,7351.2833118439,11479,17018,40.281433133312,193.233.128.134
true,1782625248.5451,elite,9101.061507795,1777473580.7687,"AS213790 Limited Network LTD",LimitedNetwork-AS,"City of London",Europe,EU,"United Kingdom",GB,,false,"Limited Network LTD",51.5209,-0.0720854,false,"Secure Internet LLC",true,England,success,Europe/London,WC2N,1782056030,1782625248.5451,7091,socks5,206.123.156.207:7091,true,5196.9828605652,1014,5615,15.296424800121,206.123.156.207
true,1782625248.5159,transparent,6040.919720057,1770839934.5935,"AS263702 GRUPO ZGH SPA","GRUPO ZGH SPA",Santiago,"South America",SA,Chile,CL,,true,"Grupo ZGH SpA",-33.4521,-70.6536,false,"Grupo ZGH SpA",true,"Santiago Metropolitan",success,America/Santiago,34033,1782338612,1782625248.5159,999,http,38.7.195.53:999,false,10710.161209106,38846,70446,35.54331515573,38.7.195.53
true,1782620972.5251,elite,2742.9200734473,1782504707.4122,"AS141718 haoxiangyun",HHXYTC-AS-AP,"Kwun Tong",Asia,AS,"Hong Kong",HK,,false,haoxiangyun,22.3101,114.224,false,"Superhub Limited",false,"Kwun Tong District",success,Asia/Hong_Kong,,1782502393,1782625248.5005,3128,http,45.156.223.55:3128,false,1662.1074676514,2189,105,95.422842197036,45.156.223.55
true,1782625248.4651,transparent,6383.051035427,1751449830.64,"AS31531 TOV Point",JUPITER-AS,Moscow,Europe,EU,Russia,RU,,false,"TOV Point",55.7558,37.6173,false,JUPITER,true,Moscow,success,Asia/Krasnoyarsk,144700,1782139780,1782625248.4651,18777,http,185.248.128.216:18777,false,4344.7926044464,14440,57736,20.006650410109,185.248.128.216
true,1782491943.4049,elite,1295.3706465125,1776081905.9687,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1782126893,1782625248.2896,11288,socks5,184.170.251.30:11288,true,898.80967140198,37262,6568,85.014830025097,184.170.251.30
true,1782624740.3156,elite,15410.071644346,1779923428.0788,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Minkler,"North America",NA,"United States",US,,true,"Alibaba (US) Technology Co., Ltd.",36.7783,-119.418,false,"Alibaba.com LLC",true,California,success,America/Los_Angeles,,1782339849,1782625248.247,1080,socks5,47.88.94.79:1080,true,827.53562927246,15963,7852,67.029183287844,47.88.94.79
true,1782625248.2173,elite,3387.3449667383,1776084316.3025,"AS9228 PT. Total Info Kharisma",CENTRALONLINE-ID-AS-AP,Bekasi,Asia,AS,Indonesia,ID,,false,"PT. Total Info Kharisma",-6.2161,106.9982,false,Centralonline,true,"West Java",success,Asia/Jakarta,17121,1782131856,1782625248.2173,50574,socks4,203.77.239.219:50574,true,8144.9909210205,133787,145243,47.947174138981,203.77.239.219
true,1782625247.7236,elite,7953.7400105807,1781692466.0831,"AS213790 Limited Network LTD",LimitedNetwork-AS,"City of London",Europe,EU,"United Kingdom",GB,,false,"Limited Network LTD",51.5209,-0.0720854,false,"Secure Internet LLC",true,England,success,Europe/London,WC2N,1782295841,1782625247.7236,4176,socks5,206.123.156.206:4176,true,10146.300315857,508,4232,10.717299578059,206.123.156.206
true,1782625243.5364,transparent,6326.0318185465,1781267537.3329,"AS131090 National Telecom Public Company Limited",NTPCL-AS-AP,Bangkok,Asia,AS,Thailand,TH,,false,"National Telecom Public Company Limited",13.6687,100.579,false,"CAT BB",false,Bangkok,success,Asia/Bangkok,10260,1782474524,1782625247.6372,8080,http,159.192.97.86:8080,false,13379.132986069,3594,9967,26.502470319298,159.192.97.86
true,1782625247.462,transparent,6301.3721825344,1782187571.557,"AS141607 PT Gayatri Lintas Nusantara",IDNIC-GAYATRI-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT Gayatri Lintas Nusantara",-6.2574,106.8453,false,"PT Gayatri Lintas Nusantara",false,Jakarta,success,Asia/Jakarta,12760,1782186402,1782625247.462,7777,http,103.160.69.155:7777,false,6782.7315330505,1371,3330,29.164007657945,103.160.69.155
true,1782625247.3355,transparent,5802.1151369864,1750610824.2381,"AS5650 Frontier Communications of America, Inc.",FRONTIER-FRTR,Ontario,"North America",NA,"United States",US,,false,"Frontier Communications of America, Inc.",34.0349,-117.6185,false,"Frontier Communications Corporation",true,California,success,America/Los_Angeles,91761,1782205673,1782625247.3355,4228,http,47.176.240.250:4228,false,7790.5933856964,42566,337279,11.206149876923,47.176.240.250
true,1782625149.9085,elite,10115.171795843,1780547888.9896,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07014,1782360571,1782625246.9354,9055,socks4,167.172.27.39:9055,true,10332.991838455,40505,43806,48.042366950932,167.172.27.39
true,1782625246.9279,transparent,7486.0702803268,1750609168.14,"AS262191 LIBERTY NETWORKS DE COLOMBIA S.A.S","LIBERTY NETWORKS DE COLOMBIA S.A.S",Tocancipá,"South America",SA,Colombia,CO,,false,"Liberty Networks De Colombia",4.96531,-73.913,false,"IMS LA DORADA IP",true,Cundinamarca,success,America/Bogota,251010,1782506837,1782625246.9279,999,http,190.109.6.113:999,false,7984.4715595245,7765,40123,16.214918142332,190.109.6.113
true,1782623370.2417,anonymous,2621.3231372331,1764154431.725,"AS4766 Korea Telecom",KIXS-AS-KR,Seongnam-si,Asia,AS,"South Korea",KR,Buljeong-ro,false,"Korea Telecom",37.3654,127.122,false,Kornet,true,Gyeonggi-do,success,Asia/Seoul,13606,1782300560,1782625246.8942,8091,http,183.110.216.128:8091,false,2134.357213974,194683,148000,56.811397122122,183.110.216.128
true,1782624558.8558,elite,10510.037646851,1780496702.0455,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"DigitalOcean, LLC",52.352,4.9392,false,"Digital Ocean",true,"North Holland",success,Europe/Amsterdam,1098,1782309706,1782625246.7119,3128,http,188.166.118.246:3128,false,17888.612747192,7249,13758,34.507545104013,188.166.118.246
true,1782625140.2676,elite,2813.3510678228,1782149412.5832,"AS214036 Ultahost, Inc.",ULTAHOST-AS,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Ultahost, Inc.",50.1109,8.68213,false,"UltaHost Inc",false,Hesse,success,Europe/Berlin,60313,1782147303,1782625246.6778,1080,socks5,84.200.128.182:1080,true,139.13607597351,3256,980,76.864966949953,84.200.128.182
true,1782625246.5956,elite,4156.7492397105,1782323443.3547,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,Tokyo,Asia,AS,Japan,JP,,true,"Akamai Technologies, Inc.",35.6893,139.6899,false,Linode,false,Tokyo,success,Asia/Tokyo,151-0053,1782322355,1782625246.5956,1080,http,139.162.68.93:1080,false,3200.4606723785,976,2329,29.531013615734,139.162.68.93
true,1782625224.4803,transparent,6195.5857586402,1779741905.0007,"AS273133 CONEX TV E.I.R.L.","CONEX TV E.I.R.L.",Lima,"South America",SA,Peru,PE,,false,"Conex TV E.I.R.L",-12.046,-77.0305,false,"Conex TV E.I.R.L",true,"Lima Province",success,America/Lima,,1782160044,1782625246.5799,999,http,38.19.231.126:999,false,4534.7030162811,3952,18532,17.576943604341,38.19.231.126
true,1782625246.5497,elite,3746.1130624897,1776437257.4159,"AS52361 ARSAT - Empresa Argentina de Soluciones Satelitales S.A.","ARSAT - Empresa Argentina de Soluciones Satelitales S.A.",Benavídez,"South America",SA,Argentina,AR,,false,"ARSAT - Empresa Argentina de Soluciones Satelitales S.A",-34.4152,-58.6868,false,"Santillan Rodolfo Demetrio",true,"Buenos Aires",success,America/Argentina/Buenos_Aires,1621,1782483421,1782625246.5497,1080,socks4,181.209.59.59:1080,true,1218.6784744263,67296,157107,29.988903891659,181.209.59.59
true,1782625246.4901,transparent,6452.2872390826,1765154486.248,"AS18881 TELEFÔNICA BRASIL S.A","TELEFÔNICA BRASIL S.A",Recife,"South America",SA,Brazil,BR,,false,"TELEFÔNICA BRASIL S.A",-8.0009,-34.8687,false,"Global Village Telecom",true,Pernambuco,success,America/Recife,53000,1782525586,1782625246.4901,8080,http,177.135.190.101:8080,false,14982.763290405,23524,201648,10.447124864548,177.135.190.101
true,1782588769.4141,elite,1193.9943819772,1782118280.4687,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Hangzhou,Asia,AS,China,CN,,false,"China Unicom Zhejiang Province Network",30.2742,120.155,false,,false,Zhejiang,success,Asia/Shanghai,310000,1782118067,1782625246.4761,8085,http,101.66.198.61:8085,false,896.97742462158,10030,21,99.791065565615,101.66.198.61
true,1782625246.4724,elite,6437.545871584,1781397034.8751,"AS24940 Hetzner Online GmbH",HETZNER-AS,"Frankfurt Am Main",Europe,EU,Germany,DE,,true,"Hetzner Online AG",50.094,8.4971,false,"Hetzner Online AG",false,Hesse,success,Europe/Berlin,65931,1782606095,1782625246.4724,83,http,91.107.163.9:83,false,1739.718914032,3483,8972,27.96467282216,91.107.163.9
true,1782623445.9417,elite,457.60411633687,1781152858.621,"AS216071 SERVERS TECH FZCO",VDSINA,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"Servers Tech Fzco",52.3676,4.90414,false,"Servers Tech Fzco",false,"North Holland",success,Europe/Amsterdam,1012,1782623446,1782625246.4662,1081,socks5,88.210.13.216:1081,true,1396.7335224152,352,7,98.050139275766,88.210.13.216
true,1782500083.0387,anonymous,1241.3713769629,1765039512.9663,"AS7018 AT&T Enterprises, LLC",ATT-INTERNET4,Tequesta,"North America",NA,"United States",US,,false,"AT&T Enterprises, LLC",26.9585,-80.09,false,"Loxahatchee - Tequesta",true,Florida,success,America/New_York,33469,1782408548,1782625246.4636,80,http,12.50.107.221:80,false,533.55693817139,231531,65099,78.053804402791,12.50.107.221
true,1782625246.431,elite,4593.1340661431,1776087943.4451,"AS48763 LLC ""SMART CENTER""",smartcenter-as,Saratov,Europe,EU,Russia,RU,,false,SCTS,51.5272,46.0459,false,,true,"Saratov Oblast",success,Europe/Saratov,410040,1782134643,1782625246.431,1080,socks5,82.114.228.67:1080,true,9486.4680767059,28007,14259,66.263663464723,82.114.228.67
true,1782625143.7929,transparent,5594.1786389494,1780632313.4649,"AS29256 STE PDN Internal AS",INT-PDN-STE-AS,Dārayyā,Asia,AS,Syria,SY,,false,"Syrian Telecom",33.4584,36.2326,false,"Wafa Telecom J.S.C",false,Rif-dimashq,success,Asia/Damascus,,1782445024,1782625246.3199,8080,http,193.43.140.240:8080,false,6132.9786777496,4641,14432,24.332826508677,193.43.140.240
true,1782625246.2908,elite,3956.8817745749,1776078161.6242,"AS210644 AEZA GROUP LLC",AEZA-AS,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Aeza International LTD",50.1169,8.6837,false,"Aeza Group LLC",true,Hesse,success,Europe/Berlin,60313,1782387174,1782625246.2908,1080,socks5,109.107.181.77:1080,true,3036.3478660583,8494,19771,30.051300194587,109.107.181.77
true,1782625000.9011,elite,5889.007310493,1778034866.3238,"AS50053 VDSka hosting",VDSKA-AS,Helsinki,Europe,EU,Finland,FI,,false,"Anton Levin",60.2188,24.8708,false,"OY Creanova Hosting Solutions LTD",true,Uusimaa,success,Europe/Helsinki,00380,1782267546,1782625246.251,1080,socks5,217.177.33.53:1080,true,3992.7418231964,8128,17181,32.115057884547,217.177.33.53
true,1782625246.0727,transparent,6583.7306335669,1749881102.98,"AS150923 PT Sistem Interkoneksi Data",IDNIC-SIDNET-AS-ID,Kudus,Asia,AS,Indonesia,ID,,false,"PT Sistem Interkoneksi Data",-6.8048,110.84,false,,true,"Central Java",success,Asia/Jakarta,,1782318118,1782625246.0727,8841,http,103.97.224.223:8841,false,8101.9985675812,9341,88639,9.5335782812819,103.97.224.223
true,1782625238.699,elite,6803.6831537671,1776108133.6766,"AS213790 Limited Network LTD",LimitedNetwork-AS,"City of London",Europe,EU,"United Kingdom",GB,,false,"Limited Network LTD",51.5209,-0.0720854,false,"Secure Internet LLC",true,England,success,Europe/London,WC2N,1782483734,1782625245.8896,4438,socks5,206.123.156.206:4438,true,2634.2933177948,2259,9374,19.418894524198,206.123.156.206
true,1782624914.2373,elite,4463.0324832601,1781531014.8273,"AS210644 AEZA GROUP LLC",AEZA-AS,Helsinki,Europe,EU,Finland,FI,,false,"Aeza International LTD",60.1719,24.9347,false,"NetCrafters OU",false,Uusimaa,success,Europe/Helsinki,00201,1782133454,1782625245.7866,1080,socks5,62.60.236.186:1080,true,1809.4093799591,3301,5367,38.082602676511,62.60.236.186
true,1782625245.7279,transparent,11415.850821096,1773065538.0638,"AS141916 PT Bantani Media Utama",IDNIC-BANTANI-NETWORK-AS-ID,Cimawate,Asia,AS,Indonesia,ID,,false,"PT Bantani Media Utama",-7.4202,108.182,false,"PT Bantani Media Utama",true,"West Java",success,Asia/Jakarta,,1782271446,1782625245.7279,3125,http,103.164.235.53:3125,false,20436.717748642,1806,92912,1.9067125572753,103.164.235.53
true,1782622871.3022,elite,556.32715352638,1781071962.1297,"AS210644 AEZA GROUP LLC",AEZA-AS,Helsinki,Europe,EU,Finland,FI,,false,"Aeza International LTD",60.1719,24.9347,false,"Aeza Group LLC",false,Uusimaa,success,Europe/Helsinki,00201,1782280758,1782625245.6753,1080,socks5,193.233.139.106:1080,true,1031.9468975067,14595,1147,92.713759369839,193.233.139.106
true,1782625245.6715,elite,6494.8442560719,1780267237.3993,"AS7303 Telecom Argentina S.A.","Telecom Argentina S.A.",Córdoba,"South America",SA,Argentina,AR,,false,"Telecom Argentina S.A.",-31.4057,-64.1849,false,"Telecom Argentina S.A",true,Cordoba,success,America/Argentina/Cordoba,5000,1782080594,1782625245.6715,8080,http,186.125.6.241:8080,false,3216.4568901062,6675,16026,29.403991013612,186.125.6.241
true,1782624494.7092,elite,6431.5588819658,1776088424.3191,"AS213790 Limited Network LTD",LimitedNetwork-AS,"City of London",Europe,EU,"United Kingdom",GB,,false,"Limited Network LTD",51.5209,-0.0720854,false,"Secure Internet LLC",true,England,success,Europe/London,WC2N,1782476788,1782625245.5559,4222,socks5,206.123.156.206:4222,true,6445.6760883331,925,7567,10.892604804522,206.123.156.206
true,1782624053.278,elite,9368.5980559829,1777474600.2843,"AS213790 Limited Network LTD",LimitedNetwork-AS,"City of London",Europe,EU,"United Kingdom",GB,,false,"Limited Network LTD",51.5209,-0.0720854,false,"Secure Internet LLC",true,England,success,Europe/London,WC2N,1782052327,1782625245.4184,5010,socks5,206.123.156.207:5010,true,12563.685894012,998,5900,14.467961728037,206.123.156.207
true,1782625245.2604,transparent,7223.9574388055,1750610679.3322,"AS137252 Mohammad Shahajahan",PROGOTIIT-AS-AP,Narayanganj,Asia,AS,Bangladesh,BD,,false,ProgotiIT,23.6135,90.503,false,,true,"Dhaka Division",success,Asia/Dhaka,1411,1782507531,1782625245.2604,4995,http,103.106.34.49:4995,false,4072.1824169159,8586,44549,16.158840688812,103.106.34.49
true,1782625245.2599,transparent,5772.8227685824,1763848337.3961,"AS264496 Fibralink LTDA","Fibralink LTDA",Marabá,"South America",SA,Brazil,BR,,false,"IR Tecnologia (Fibralink)",-5.3848,-49.1313,false,"Fibralink LTDA",true,Pará,success,America/Belem,68501,1782600465,1782625245.2599,3128,http,131.255.227.104:3128,false,13943.064451218,39424,255599,13.363025933571,131.255.227.104
true,1782337837.6206,elite,762.30455647414,1778620300.6241,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07014,1782249985,1782625245.0064,11679,socks5,134.122.1.61:11679,true,580.67035675049,31643,6,99.981042055041,134.122.1.61
true,1782625242.3534,transparent,11700.191213891,1778037869.5324,"AS24323 aamra networks limited,",AAMRA-NETWORKS-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"Aamra Networks Limited",23.8672,90.3927,false,,false,"Dhaka Division",success,Asia/Dhaka,1230,1782272200,1782625244.8946,12331,http,182.160.111.250:12331,false,12809.324741364,3528,28861,10.89258698941,182.160.111.250
true,1782625244.7927,transparent,5887.3580174051,1781681089.666,"AS136873 MEGADATA-ISP",MEGADATA-AS-ID,Purbalingga,Asia,AS,Indonesia,ID,,false,MEGADATA-ISP,-7.38806,109.364,false,"CV Sampurno",true,"Central Java",success,Asia/Jakarta,,1782285121,1782625244.7927,8090,http,103.165.157.239:8090,false,11974.651575089,3424,6778,33.562046657518,103.165.157.239
true,1782625244.7481,transparent,5998.6363583292,1758756685.4449,"AS150530 PT Mars Data Telekomunikasi",IDNIC-MDT-AS-ID,Malang,Asia,AS,Indonesia,ID,,false,"PT Mars Data Telekomunikasi",-7.8712,112.5269,false,,false,"East Java",success,Asia/Jakarta,65314,1782346124,1782625244.7481,1111,http,103.68.213.51:1111,false,12774.199485779,7904,32971,19.337003058104,103.68.213.51
true,1782447809.9469,elite,2158.1408528945,1776081445.3312,"AS6181 Cincinnati Bell Telephone Company LLC",FUSE-NET,Cincinnati,"North America",NA,"United States",US,,false,"Fuse Internet Access",39.1057,-84.5036,false,"Maximum Communications",true,Ohio,success,America/New_York,45202,1782127529,1782625244.746,36181,socks5,69.61.200.104:36181,true,6810.9536170959,50294,216,99.572361908533,69.61.200.104
true,1782625244.7398,transparent,5739.310556336,1754718212.9978,"AS197350 AL Zaytona Company For Communication Ltd.",zaytona,Salfīt,Asia,AS,"Palestinian Territory",PS,,false,"AL Zaytona Company For Communication Ltd.",32.0837,35.1808,false,"Zaytona Network",true,"West Bank",success,Asia/Hebron,,1782504614,1782625244.7398,8082,http,46.60.15.42:8082,false,6136.6839408875,7229,45218,13.783438518886,46.60.15.42
true,1782625244.7283,transparent,5882.012298674,1764045234.9996,"AS136244 Panay Broadband / Buenavista Cable TV Inc.",PBBCTI-AS-AP,Tiring,Asia,AS,Philippines,PH,,false,"Panay Broadband / Buenavista Cable TV., Inc.",10.85,122.507,false,"Panay Broadband / Buenavista Cable TV., Inc",false,"Western Visayas",success,Asia/Manila,,1782276125,1782625244.7283,8083,http,103.84.177.154:8083,false,631.5610408783,10632,134718,7.3147574819401,103.84.177.154
true,1782625088.388,transparent,7291.5385917198,1778419882.5772,"AS328490 Unwired Communications Limited",Unwired-Communications,Nairobi,Africa,AF,Kenya,KE,,false,"Unwired Communications Ltd",-1.2841,36.8155,false,,true,"Nairobi County",success,Africa/Nairobi,09831,1782047909,1782625244.7261,8080,http,102.68.77.3:8080,false,5353.4686565399,9169,25518,26.433534177069,102.68.77.3
true,1782625244.6965,transparent,5858.1483593401,1782291895.2328,"AS203481 AstanaMegatel Ltd.",MEGATEL-AS,Karaganda,Asia,AS,Kazakhstan,KZ,,false,"AstanaMegatel Ltd.",49.7989,73.0994,false,"AstanaMegatel Ltd",false,Karaganda,success,Asia/Almaty,,1782288923,1782625244.6965,8123,http,46.8.252.19:8123,false,6186.3379478455,968,2612,27.039106145251,46.8.252.19
true,1782625098.5605,elite,984.93147057357,1782373427.701,"AS62044 Zscaler Switzerland GmbH",ZSCALER-EMEA,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Zscaler Switzerland GmbH",50.1169,8.6837,false,"Zscaler, Inc.",false,Hesse,success,Europe/Berlin,60313,1782369982,1782625244.3861,11710,http,165.225.72.38:11710,false,86.689472198486,1629,1574,50.85857009054,165.225.72.38
true,1782625083.6657,elite,9614.8785299373,1782152644.1574,"AS213790 Limited Network LTD",LimitedNetwork-AS,"City of London",Europe,EU,"United Kingdom",GB,,false,"Limited Network LTD",51.5209,-0.0720854,false,"Secure Internet LLC",true,England,success,Europe/London,WC2N,1782150896,1782625244.3731,4779,socks5,206.123.156.206:4779,true,4683.5401058197,827,2187,27.438619774386,206.123.156.206
true,1782624652.7148,elite,4567.6296344467,1780924654.2949,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Paris,Europe,EU,France,FR,,false,"Global Connectivity Solutions LLP",48.8558,2.3494,false,"Global Connectivity Solutions LLP",false,Île-de-France,success,Europe/Paris,75001,1782131353,1782625244.3445,1081,socks5,62.133.62.249:1081,true,5163.0969047546,10009,5284,65.448244294775,62.133.62.249
true,1782625244.1183,elite,4147.7022857544,1776079074.7173,"AS38493 Royal Green Communication Limited",ROYALGREENINCBD-TRANSIT-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"Royal Green Limited",23.7729,90.3657,false,"Royal Green Limited",true,"Dhaka Division",success,Asia/Dhaka,1207,1782175048,1782625244.1183,1080,socks5,123.136.24.161:1080,true,1467.315196991,17518,14747,54.294126762746,123.136.24.161
true,1782625244.1067,elite,4274.3878715286,1776456347.9587,"AS140016 PT Trik Media Data",IDNIC-TRIKMEDIADATA-AS-ID,Cemplang,Asia,AS,Indonesia,ID,,false,"PT Trik Media Data",-6.23,106.075,false,,true,Banten,success,Asia/Jakarta,,1782502162,1782625244.1067,69,socks5,157.66.36.29:69,true,8401.2870788574,10428,23015,31.181413150734,157.66.36.29
true,1782625243.8823,transparent,5899.1531363971,1774881787.9471,"AS394684 GOLD DATA USA INC",AS-GOLD,Caracas,"South America",SA,Venezuela,VE,,false,"Gold Data USA Inc",10.4873,-66.8738,false,"Gold Data Colombia",true,"Distrito Federal",success,America/Caracas,1030,1782141541,1782625243.8823,999,http,190.52.110.87:999,false,11215.09552002,16366,75469,17.821092176186,190.52.110.87
true,1782625243.8639,transparent,7043.3537053453,1736435094.7459,"AS8452 TE-AS",TE-AS,Cairo,Africa,AF,Egypt,EG,,false,"TE Data",30.0507,31.2489,false,,true,"Cairo Governorate",success,Africa/Cairo,,1782123771,1782625243.8639,1981,http,41.33.89.100:1981,false,8913.1093025208,21789,226337,8.7814255660431,41.33.89.100
true,1782625243.8439,transparent,12133.969420195,1778039591.5493,"AS24323 aamra networks limited,",AAMRA-NETWORKS-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"Aamra Networks Limited",23.746,90.382,false,,false,"Dhaka Division",success,Asia/Dhaka,1205,1782270501,1782625243.8439,12331,http,182.160.109.166:12331,false,8717.6439762115,3320,28287,10.504002277976,182.160.109.166
true,1782624821.7066,elite,5943.2738916374,1782598455.4413,"AS213790 Limited Network LTD",LimitedNetwork-AS,"City of London",Europe,EU,"United Kingdom",GB,,false,"Limited Network LTD",51.5209,-0.0720854,false,"Secure Internet LLC",true,England,success,Europe/London,WC2N,1782595208,1782625243.8323,4944,socks5,206.123.156.206:4944,true,5571.231842041,81,64,55.862068965517,206.123.156.206
